transaction_id,investor_id,scheme_code,transaction_date,transaction_type,amount,state,kyc_status
TXN000332,INV01610,118632,2018-02-03,SIP,1500.00,Tamil Nadu,Verified
TXN000333,INV01610,118632,2022-05-15,SIP,14500.00,Delhi,Verified
TXN000334,INV01610,119092,2018-01-23,SIP,15500.00,Uttar Pradesh,Verified
TXN000335,INV01611,125497,2026-05-13,SIP,16000.00,Karnataka,Verified
TXN000336,INV01611,120503,2015-12-09,SIP,21500.00,Kerala,Verified
TXN000337,INV01611,120503,2013-07-07,SIP,2000.00,Uttar Pradesh,Verified
TXN000338,INV01612,118632,2022-07-25,SIP,20500.00,Gujarat,Verified
TXN000339,INV01612,119551,2024-01-10,SIP,21000.00,Maharashtra,Pending
TXN000340,INV01612,119092,2014-02-05,SIP,20500.00,Kerala,Verified
TXN000341,INV01612,120503,2021-05-06,SIP,3500.00,Maharashtra,Verified
TXN000342,INV01612,119551,2025-03-07,Redemption,103000.00,Gujarat,Verified
TXN000343,INV01613,119092,2023-09-23,SIP,11500.00,Telangana,Verified
TXN000344,INV01614,120841,2014-02-23,SIP,18000.00,Maharashtra,Verified
TXN000345,INV01614,119092,2022-08-13,Lumpsum,40000.00,Maharashtra,Verified
TXN000346,INV01614,125497,2018-12-01,SIP,12000.00,Maharashtra,Verified
TXN000347,INV01614,118632,2021-11-24,SIP,11000.00,Rajasthan,Pending
TXN000348,INV01614,119551,2019-07-31,SIP,20000.00,Delhi,Verified
TXN000349,INV01614,118632,2013-08-13,Lumpsum,145000.00,Gujarat,Verified
TXN000350,INV01614,125497,2014-04-16,SIP,9500.00,Telangana,Verified
TXN000351,INV01614,119551,2024-05-05,SIP,19000.00,Punjab,Verified
TXN000352,INV01614,120503,2021-04-18,SIP,24500.00,Uttar Pradesh,Pending
TXN000353,INV01614,125497,2015-09-23,SIP,22500.00,Madhya Pradesh,Verified
TXN000354,INV01615,119551,2016-07-31,SIP,1000.00,Uttar Pradesh,Verified
TXN000355,INV01615,125497,2022-01-16,Lumpsum,420000.00,West Bengal,Verified
TXN000356,INV01615,120503,2019-09-08,Lumpsum,310000.00,Maharashtra,Pending
TXN000357,INV01616,119551,2015-08-01,SIP,9500.00,Uttar Pradesh,Verified
TXN000358,INV01616,119551,2014-08-12,Lumpsum,450000.00,Delhi,Verified
TXN000359,INV01616,119551,2013-05-19,SIP,19000.00,Maharashtra,Verified
TXN000360,INV01616,119092,2017-05-13,Lumpsum,450000.00,Telangana,Pending
TXN000361,INV01616,119092,2025-12-21,Lumpsum,300000.00,Rajasthan,Pending
TXN000362,INV01616,125497,2024-11-16,SIP,500.00,Rajasthan,Verified
TXN000363,INV01616,120841,2024-03-02,Lumpsum,240000.00,Telangana,Verified
TXN000364,INV01617,119551,2019-06-08,SIP,20000.00,Maharashtra,Pending
TXN000365,INV01618,119551,2018-01-16,SIP,500.00,Karnataka,Verified
TXN000366,INV01619,125497,2022-05-01,Lumpsum,85000.00,Maharashtra,Verified
TXN000367,INV01619,125497,2026-03-06,Lumpsum,10000.00,Telangana,Verified
TXN000368,INV01619,119551,2017-04-21,SIP,500.00,Maharashtra,Verified
TXN000369,INV01620,125497,2024-09-13,Lumpsum,185000.00,Rajasthan,Verified
TXN000370,INV01620,119092,2018-02-28,Lumpsum,185000.00,Uttar Pradesh,Verified
TXN000371,INV01621,119092,2024-03-05,SIP,22500.00,Karnataka,Verified
TXN000372,INV01621,118632,2018-06-24,SIP,9500.00,Tamil Nadu,Verified
TXN000373,INV01621,119092,2021-08-18,Lumpsum,280000.00,Telangana,Verified
TXN000374,INV01621,119551,2016-10-21,Redemption,66000.00,Maharashtra,Verified
TXN000375,INV01622,118632,2023-03-03,SIP,15000.00,Tamil Nadu,Verified
TXN000376,INV01623,118632,2023-09-20,Lumpsum,40000.00,Rajasthan,Verified
TXN000377,INV01623,118632,2019-11-14,Redemption,265000.00,West Bengal,Verified
TXN000378,INV01623,119551,2024-05-09,Lumpsum,65000.00,Uttar Pradesh,Verified
TXN000379,INV01623,119551,2015-08-24,Redemption,134000.00,Uttar Pradesh,Verified
TXN000380,INV01623,119551,2019-12-28,SIP,6000.00,Telangana,Verified
TXN000381,INV01624,120503,2024-03-09,Lumpsum,380000.00,Karnataka,Verified
TXN000382,INV01624,120841,2021-06-25,SIP,22000.00,Tamil Nadu,Verified
TXN000383,INV01624,119551,2014-01-17,Lumpsum,450000.00,Telangana,Verified
TXN000384,INV01624,119551,2022-09-05,Redemption,148000.00,Telangana,Verified
TXN000385,INV01624,119092,2015-02-16,SIP,8500.00,Delhi,Pending
TXN000386,INV01624,119551,2014-10-03,SIP,17000.00,West Bengal,Verified
TXN000387,INV01624,120503,2021-01-25,Redemption,205000.00,Telangana,Verified
TXN000388,INV01625,120503,2017-03-26,Redemption,1000.00,Tamil Nadu,Pending
TXN000389,INV01626,119551,2021-11-12,SIP,25000.00,Karnataka,Pending
TXN000390,INV01626,119551,2013-06-18,SIP,16500.00,Tamil Nadu,Verified
TXN000391,INV01626,119092,2021-05-08,SIP,15000.00,West Bengal,Verified
TXN000392,INV01627,119551,2020-01-07,SIP,13500.00,Tamil Nadu,Verified
TXN000393,INV01627,118632,2020-08-27,SIP,4500.00,Uttar Pradesh,Pending
TXN000394,INV01627,125497,2018-08-14,SIP,1000.00,Karnataka,Verified
TXN000395,INV01627,125497,2017-02-05,SIP,7000.00,West Bengal,Verified
TXN000396,INV01628,125497,2025-11-08,SIP,3500.00,Gujarat,Verified
TXN000397,INV01628,125497,2018-03-21,SIP,1000.00,Maharashtra,Verified
TXN000398,INV01628,120503,2024-07-07,Lumpsum,395000.00,Tamil Nadu,Verified
TXN000399,INV01628,125497,2019-11-22,SIP,10500.00,Uttar Pradesh,Verified
TXN000400,INV01628,119092,2021-04-20,Lumpsum,100000.00,Tamil Nadu,Verified
TXN000401,INV01628,125497,2023-03-26,Lumpsum,395000.00,Tamil Nadu,Pending
TXN000402,INV01629,120841,2021-12-11,Lumpsum,440000.00,Tamil Nadu,Verified
TXN000403,INV01630,125497,2023-06-19,SIP,22500.00,Uttar Pradesh,Verified
TXN000404,INV01631,119551,2023-08-20,Redemption,46000.00,Karnataka,Verified
TXN000405,INV01632,125497,2025-03-22,Lumpsum,185000.00,Maharashtra,Verified
TXN000406,INV01632,119551,2015-03-10,SIP,5000.00,Karnataka,Verified
TXN000407,INV01633,119551,2022-01-27,SIP,16000.00,Telangana,Verified
TXN000408,INV01633,125497,2019-01-08,Lumpsum,75000.00,Maharashtra,Pending
TXN000409,INV01634,119092,2025-12-04,Redemption,14000.00,Tamil Nadu,Verified
TXN000410,INV01634,119551,2021-09-28,SIP,5500.00,Delhi,Verified
TXN000411,INV01634,125497,2019-09-09,Lumpsum,155000.00,Telangana,Rejected
TXN000412,INV01634,120503,2023-09-16,Redemption,187000.00,Gujarat,Verified
TXN000413,INV01634,120841,2019-12-10,SIP,24500.00,Tamil Nadu,Verified
TXN000414,INV01634,119092,2025-05-23,SIP,12000.00,Rajasthan,Verified
TXN000415,INV01634,119092,2015-03-05,SIP,22500.00,Rajasthan,Verified
TXN000416,INV01634,120503,2015-01-10,Lumpsum,205000.00,Gujarat,Verified
TXN000417,INV01634,120503,2013-12-30,SIP,2500.00,Maharashtra,Verified
TXN000418,INV01634,120841,2026-02-07,SIP,23500.00,Tamil Nadu,Pending
TXN000419,INV01635,120503,2014-08-08,Lumpsum,335000.00,Uttar Pradesh,Verified
TXN000420,INV01635,119092,2014-04-06,SIP,7000.00,Karnataka,Pending
TXN000421,INV01635,120841,2016-05-28,Redemption,257000.00,Telangana,Verified
TXN000422,INV01635,125497,2014-07-09,SIP,5000.00,Punjab,Verified
TXN000423,INV01636,118632,2014-11-26,SIP,15500.00,Delhi,Verified
TXN000424,INV01636,119551,2014-08-06,SIP,2000.00,Tamil Nadu,Pending
TXN000425,INV01637,118632,2016-04-09,Lumpsum,80000.00,Kerala,Verified
TXN000426,INV01637,120503,2026-05-16,SIP,2000.00,Uttar Pradesh,Verified
TXN000427,INV01637,118632,2016-03-27,SIP,14000.00,Gujarat,Verified
TXN000428,INV01637,119551,2018-09-21,SIP,3000.00,Karnataka,Verified
TXN000429,INV01637,125497,2023-03-10,SIP,19500.00,Delhi,Verified
TXN000430,INV01637,119092,2013-09-04,SIP,9000.00,West Bengal,Pending
TXN000431,INV01637,125497,2020-08-18,SIP,6000.00,Maharashtra,Verified
TXN000432,INV01638,119551,2024-12-10,SIP,19500.00,Kerala,Verified
TXN000433,INV01639,125497,2017-09-17,Redemption,274000.00,Karnataka,Pending
TXN000434,INV01640,119092,2022-03-09,SIP,19500.00,Uttar Pradesh,Verified
TXN000435,INV01641,120503,2016-03-15,SIP,6000.00,Karnataka,Verified
TXN000436,INV01641,119092,2016-12-16,SIP,8000.00,Maharashtra,Pending
TXN000437,INV01641,120841,2025-05-01,Lumpsum,155000.00,Telangana,Verified
TXN000438,INV01642,125497,2021-11-09,SIP,4500.00,Uttar Pradesh,Rejected
TXN000439,INV01643,118632,2026-05-19,SIP,12000.00,Maharashtra,Verified
TXN000440,INV01643,120503,2023-05-21,Lumpsum,230000.00,Delhi,Verified
TXN000441,INV01643,120503,2015-05-20,SIP,17500.00,Delhi,Verified
TXN000442,INV01644,119092,2020-10-01,SIP,10500.00,Telangana,Verified
TXN000443,INV01645,119551,2019-05-27,SIP,3500.00,Uttar Pradesh,Verified
TXN000444,INV01646,119092,2014-04-19,SIP,500.00,Maharashtra,Verified
TXN000445,INV01646,119092,2019-05-09,SIP,7500.00,Tamil Nadu,Verified
TXN000446,INV01646,120503,2025-10-27,SIP,22000.00,Maharashtra,Verified
TXN000447,INV01646,118632,2019-12-15,Redemption,17000.00,Delhi,Pending
TXN000448,INV01646,119092,2016-08-17,Lumpsum,430000.00,Uttar Pradesh,Verified
TXN000449,INV01647,120503,2017-09-15,Lumpsum,35000.00,Karnataka,Verified
TXN000450,INV01647,119092,2025-03-06,SIP,23000.00,Delhi,Verified
TXN000451,INV01647,119551,2017-03-04,SIP,11000.00,Karnataka,Verified
TXN000452,INV01647,119092,2024-11-27,Redemption,180000.00,Madhya Pradesh,Pending
TXN000453,INV01647,120841,2025-05-15,SIP,7000.00,Delhi,Pending
TXN000454,INV01647,125497,2013-12-04,SIP,9500.00,Tamil Nadu,Pending
TXN000455,INV01647,120841,2017-04-13,Lumpsum,190000.00,Madhya Pradesh,Verified
TXN000456,INV01647,119092,2018-03-05,SIP,8500.00,Punjab,Verified
TXN000457,INV01647,120841,2019-06-15,SIP,14500.00,Telangana,Pending
TXN000458,INV01647,119092,2021-10-28,Redemption,1000.00,Maharashtra,Verified
TXN000459,INV01647,120503,2017-08-21,Lumpsum,200000.00,Tamil Nadu,Pending
TXN000460,INV01647,120503,2020-10-26,Redemption,84000.00,Karnataka,Verified
TXN000461,INV01647,118632,2023-11-11,SIP,13500.00,Telangana,Verified
TXN000462,INV01647,125497,2022-01-01,SIP,21500.00,Uttar Pradesh,Verified
TXN000463,INV01647,125497,2025-10-23,Lumpsum,295000.00,Maharashtra,Verified
TXN000464,INV01648,119092,2014-06-20,SIP,20000.00,Kerala,Verified
TXN000465,INV01649,120503,2025-02-14,SIP,17000.00,Gujarat,Rejected
TXN000466,INV01649,125497,2014-04-22,Lumpsum,50000.00,Tamil Nadu,Verified
TXN000467,INV01649,120503,2020-04-16,SIP,16000.00,Delhi,Verified
TXN000468,INV01649,120503,2024-07-19,Lumpsum,390000.00,Gujarat,Rejected
TXN000469,INV01650,119551,2020-01-28,SIP,17000.00,West Bengal,Pending
TXN000470,INV01650,120841,2017-11-27,SIP,24500.00,Telangana,Verified
TXN000471,INV01650,120841,2025-11-27,Lumpsum,130000.00,Karnataka,Verified
TXN000472,INV01650,119092,2014-09-30,SIP,4500.00,Delhi,Pending
TXN000473,INV01650,119551,2024-08-10,Lumpsum,155000.00,West Bengal,Verified
TXN000474,INV01651,118632,2014-12-17,Redemption,257000.00,Maharashtra,Verified
TXN000475,INV01651,119092,2023-04-19,Redemption,73000.00,Maharashtra,Verified
TXN000476,INV01651,119551,2024-06-08,Lumpsum,220000.00,Rajasthan,Verified
TXN000477,INV01652,120503,2021-06-07,Lumpsum,60000.00,Madhya Pradesh,Verified
TXN000478,INV01653,120841,2023-01-20,SIP,16500.00,Telangana,Verified
TXN000479,INV01653,120841,2022-12-04,Lumpsum,35000.00,Rajasthan,Verified
TXN000480,INV01654,120503,2020-08-16,SIP,16000.00,Maharashtra,Verified
TXN000481,INV01654,120841,2017-04-02,SIP,9000.00,Delhi,Verified
TXN000482,INV01654,119551,2013-02-03,SIP,25000.00,Telangana,Verified
TXN000483,INV01654,120503,2013-12-30,SIP,10500.00,Maharashtra,Verified
TXN000484,INV01655,119551,2018-04-03,Lumpsum,415000.00,Delhi,Verified
TXN000485,INV01656,120503,2021-10-11,SIP,13500.00,Telangana,Verified
TXN000486,INV01656,125497,2017-12-06,SIP,18000.00,Rajasthan,Pending
TXN000487,INV01656,119092,2022-05-24,SIP,22000.00,Maharashtra,Verified
TXN000488,INV01656,119551,2020-05-15,SIP,1500.00,Karnataka,Verified
TXN000489,INV01657,125497,2014-03-18,SIP,1000.00,Rajasthan,Pending
TXN000490,INV01657,118632,2017-08-04,SIP,18500.00,Madhya Pradesh,Verified
TXN000491,INV01657,118632,2015-02-09,Lumpsum,280000.00,Rajasthan,Verified
TXN000492,INV01657,119551,2014-12-12,SIP,22000.00,West Bengal,Verified
TXN000493,INV01657,120503,2022-07-10,Redemption,236000.00,Kerala,Rejected
TXN000494,INV01658,118632,2013-08-17,SIP,15500.00,Tamil Nadu,Verified
TXN000495,INV01659,118632,2017-12-25,Lumpsum,325000.00,Telangana,Verified
TXN000496,INV01659,120503,2025-06-05,SIP,500.00,West Bengal,Rejected
TXN000497,INV01659,118632,2019-11-09,Redemption,124000.00,Tamil Nadu,Verified
TXN000498,INV01660,119551,2025-02-24,SIP,14500.00,West Bengal,Verified
TXN000499,INV01660,120503,2019-05-23,Lumpsum,460000.00,Karnataka,Pending
TXN000500,INV01661,119551,2024-10-27,SIP,23000.00,Gujarat,Verified
TXN000501,INV01661,119092,2018-03-03,SIP,500.00,Telangana,Verified
TXN000502,INV01661,125497,2014-08-02,Lumpsum,220000.00,Uttar Pradesh,Verified
TXN000503,INV01661,120841,2013-05-10,Lumpsum,320000.00,Kerala,Verified
TXN000504,INV01661,119551,2019-11-05,SIP,18500.00,Rajasthan,Verified
TXN000505,INV01662,125497,2023-09-20,SIP,12500.00,Gujarat,Verified
TXN000506,INV01662,118632,2013-05-02,SIP,5000.00,Gujarat,Verified
TXN000507,INV01662,120503,2013-02-18,SIP,18500.00,Rajasthan,Verified
TXN000508,INV01662,120841,2019-07-29,Lumpsum,270000.00,Uttar Pradesh,Verified
TXN000509,INV01662,119551,2019-08-22,Redemption,15000.00,Gujarat,Verified
TXN000510,INV01662,125497,2018-02-25,SIP,22000.00,Karnataka,Verified
TXN000511,INV01662,120503,2023-04-03,Redemption,96000.00,Maharashtra,Verified
TXN000512,INV01663,125497,2022-03-07,SIP,21000.00,Gujarat,Verified
TXN000513,INV01663,119092,2024-12-31,SIP,25000.00,Rajasthan,Verified
TXN000514,INV01664,125497,2018-02-11,Redemption,122000.00,Karnataka,Verified
TXN000515,INV01664,125497,2018-06-25,Lumpsum,35000.00,Gujarat,Verified
TXN000516,INV01665,119551,2023-08-22,Redemption,265000.00,West Bengal,Verified
TXN000517,INV01666,119551,2013-10-21,SIP,9000.00,Tamil Nadu,Verified
TXN000518,INV01666,119092,2023-04-17,Redemption,157000.00,Madhya Pradesh,Verified
TXN000519,INV01667,119551,2017-01-31,SIP,14500.00,Punjab,Pending
TXN000520,INV01668,120503,2021-11-29,SIP,19500.00,Kerala,Verified
TXN000521,INV01669,125497,2023-11-06,SIP,10500.00,Uttar Pradesh,Verified
TXN000522,INV01670,125497,2017-11-26,Lumpsum,370000.00,Kerala,Verified
TXN000523,INV01670,120503,2020-09-25,SIP,4000.00,Maharashtra,Verified
TXN000524,INV01670,120503,2023-09-05,SIP,15000.00,Uttar Pradesh,Verified
TXN000525,INV01670,118632,2016-11-13,Redemption,283000.00,Delhi,Verified
TXN000526,INV01670,120503,2021-05-26,SIP,13500.00,Uttar Pradesh,Verified
TXN000527,INV01670,120503,2025-05-07,SIP,17000.00,Maharashtra,Verified
TXN000528,INV01670,119092,2023-03-31,Lumpsum,30000.00,Madhya Pradesh,Verified
TXN000529,INV01670,120503,2016-06-13,SIP,7000.00,Karnataka,Verified
TXN000530,INV01670,119551,2021-04-12,Lumpsum,330000.00,Delhi,Verified
TXN000531,INV01670,119551,2018-03-24,SIP,12500.00,Tamil Nadu,Verified
TXN000532,INV01671,119092,2018-06-17,SIP,5000.00,Maharashtra,Verified
TXN000533,INV01671,118632,2015-06-08,Lumpsum,380000.00,Delhi,Verified
TXN000534,INV01671,119551,2014-08-22,SIP,23500.00,Maharashtra,Pending
TXN000535,INV01671,120503,2018-11-03,SIP,2000.00,Telangana,Verified
TXN000536,INV01671,125497,2018-04-22,SIP,18500.00,Maharashtra,Verified
TXN000537,INV01671,119092,2017-08-06,SIP,21000.00,Maharashtra,Verified
TXN000538,INV01672,125497,2017-08-18,SIP,15500.00,Tamil Nadu,Verified
TXN000539,INV01673,119551,2023-07-05,Lumpsum,295000.00,Telangana,Pending
TXN000540,INV01673,118632,2013-10-30,Lumpsum,240000.00,Rajasthan,Verified
TXN000541,INV01673,120841,2017-11-09,SIP,12500.00,Rajasthan,Verified
TXN000542,INV01674,119551,2023-05-15,Redemption,289000.00,Karnataka,Verified
TXN000543,INV01674,118632,2017-08-27,Redemption,4000.00,Tamil Nadu,Verified
TXN000544,INV01674,120841,2020-02-25,SIP,5000.00,Telangana,Verified
TXN000545,INV01675,120503,2013-10-26,Redemption,61000.00,West Bengal,Verified
TXN000546,INV01676,119092,2021-12-04,Lumpsum,345000.00,Karnataka,Verified
TXN000547,INV01676,120503,2015-01-14,Lumpsum,135000.00,Maharashtra,Verified
TXN000548,INV01676,119092,2026-02-08,SIP,22000.00,Tamil Nadu,Verified
TXN000549,INV01677,119551,2021-04-18,SIP,5000.00,Telangana,Verified
TXN000550,INV01677,120503,2020-05-05,SIP,5500.00,Tamil Nadu,Verified
TXN000551,INV01677,118632,2022-09-23,Lumpsum,45000.00,Kerala,Verified
TXN000552,INV01678,119092,2015-01-10,SIP,17500.00,West Bengal,Verified
TXN000553,INV01679,119092,2016-05-26,SIP,9000.00,Tamil Nadu,Verified
TXN000554,INV01679,119551,2015-12-12,Lumpsum,455000.00,Rajasthan,Verified
TXN000555,INV01680,125497,2017-10-31,SIP,500.00,Delhi,Verified
TXN000556,INV01681,119551,2019-11-12,SIP,23000.00,Telangana,Verified
TXN000557,INV01681,118632,2022-10-24,Lumpsum,10000.00,Kerala,Verified
TXN000558,INV01682,119551,2022-12-06,SIP,4500.00,Gujarat,Verified
TXN000559,INV01683,125497,2018-08-09,SIP,13000.00,Uttar Pradesh,Verified
TXN000560,INV01683,120503,2023-01-16,SIP,17000.00,Madhya Pradesh,Verified
TXN000561,INV01683,118632,2014-12-20,SIP,22000.00,Karnataka,Verified
TXN000562,INV01683,120503,2022-03-24,Redemption,68000.00,Tamil Nadu,Verified
TXN000563,INV01684,119092,2025-11-01,Lumpsum,95000.00,Kerala,Verified
TXN000564,INV01684,120841,2023-12-06,Lumpsum,340000.00,Maharashtra,Verified
TXN000565,INV01684,119092,2014-04-13,SIP,13500.00,Uttar Pradesh,Verified
TXN000566,INV01684,120503,2018-08-19,Lumpsum,60000.00,Gujarat,Verified
TXN000567,INV01684,119092,2017-09-01,Redemption,243000.00,West Bengal,Rejected
TXN000568,INV01684,118632,2024-05-21,SIP,2500.00,Tamil Nadu,Rejected
TXN000569,INV01684,120503,2014-06-12,Lumpsum,105000.00,Tamil Nadu,Verified
TXN000570,INV01684,125497,2023-06-26,Lumpsum,235000.00,Karnataka,Verified
TXN000571,INV01685,120503,2019-02-19,SIP,11000.00,Madhya Pradesh,Verified
TXN000572,INV01686,125497,2015-07-26,Redemption,181000.00,Telangana,Verified
TXN000573,INV01687,120841,2015-01-18,SIP,6500.00,Telangana,Verified
TXN000574,INV01687,120841,2013-05-10,Redemption,46000.00,Maharashtra,Verified
TXN000575,INV01688,120503,2021-01-09,SIP,9000.00,Karnataka,Verified
TXN000576,INV01688,119551,2023-07-19,Lumpsum,70000.00,Maharashtra,Verified
TXN000577,INV01689,119092,2015-04-08,SIP,5000.00,Punjab,Rejected
TXN000578,INV01689,125497,2025-09-26,Redemption,224000.00,Maharashtra,Pending
TXN000579,INV01690,125497,2019-03-17,SIP,24500.00,Kerala,Verified
TXN000580,INV01690,125497,2021-04-03,Lumpsum,150000.00,Kerala,Pending
TXN000581,INV01691,119551,2013-10-02,SIP,500.00,Maharashtra,Verified
TXN000582,INV01692,120841,2024-01-04,Redemption,240000.00,Tamil Nadu,Verified
TXN000583,INV01692,119551,2018-03-01,Lumpsum,205000.00,Tamil Nadu,Verified
TXN000584,INV01693,119551,2020-09-22,SIP,2500.00,Delhi,Verified
TXN000585,INV01694,120503,2015-12-28,Lumpsum,415000.00,Telangana,Verified
TXN000586,INV01694,120841,2014-09-11,SIP,13500.00,Maharashtra,Verified
TXN000587,INV01694,120503,2015-02-01,SIP,14500.00,Maharashtra,Verified
TXN000588,INV01694,118632,2025-10-20,SIP,500.00,Rajasthan,Rejected
TXN000589,INV01695,119551,2016-01-07,Lumpsum,345000.00,West Bengal,Verified
TXN000590,INV01696,119092,2017-12-16,SIP,19500.00,Tamil Nadu,Verified
TXN000591,INV01696,118632,2014-10-03,SIP,16000.00,Uttar Pradesh,Verified
TXN000592,INV01697,119092,2024-01-19,SIP,22500.00,Uttar Pradesh,Verified
TXN000593,INV01698,119551,2021-11-05,SIP,8500.00,Tamil Nadu,Verified
TXN000594,INV01699,120841,2025-10-15,SIP,12000.00,Gujarat,Verified
TXN000595,INV01699,125497,2017-01-13,SIP,3000.00,Kerala,Verified
TXN000596,INV01699,120841,2019-09-13,SIP,16500.00,Delhi,Rejected
TXN000597,INV01699,120841,2014-10-29,Redemption,129000.00,Rajasthan,Verified
TXN000598,INV01699,125497,2019-11-17,Redemption,252000.00,Maharashtra,Rejected
TXN000599,INV01700,125497,2022-09-15,Lumpsum,375000.00,Uttar Pradesh,Verified
TXN000600,INV01701,119092,2024-01-28,Lumpsum,25000.00,West Bengal,Verified
TXN000601,INV01701,125497,2020-12-12,Lumpsum,265000.00,Maharashtra,Verified
TXN000602,INV01701,119551,2020-04-30,Redemption,210000.00,Rajasthan,Verified
TXN000603,INV01701,120503,2026-02-14,SIP,20500.00,Kerala,Pending
TXN000604,INV01702,119092,2020-08-28,SIP,23000.00,Maharashtra,Verified
TXN000605,INV01703,119551,2017-04-06,SIP,5000.00,Kerala,Verified
TXN000606,INV01704,125497,2018-09-03,SIP,23000.00,Kerala,Verified
TXN000607,INV01705,120503,2025-12-19,Lumpsum,305000.00,West Bengal,Pending
TXN000608,INV01705,118632,2019-01-05,SIP,3500.00,Kerala,Pending
TXN000609,INV01705,125497,2018-09-12,SIP,2500.00,Tamil Nadu,Verified
TXN000610,INV01705,120503,2019-07-18,Lumpsum,150000.00,Madhya Pradesh,Verified
TXN000611,INV01705,120841,2019-11-07,SIP,21500.00,Delhi,Verified
TXN000612,INV01705,119092,2024-09-02,SIP,3000.00,Maharashtra,Verified
TXN000613,INV01705,119551,2016-03-26,Lumpsum,460000.00,Gujarat,Verified
TXN000614,INV01705,120503,2020-06-25,Lumpsum,110000.00,Uttar Pradesh,Verified
TXN000615,INV01706,125497,2025-05-17,Lumpsum,430000.00,Madhya Pradesh,Verified
TXN000616,INV01706,119092,2025-07-09,SIP,12000.00,Rajasthan,Verified
TXN000617,INV01707,119092,2022-10-04,Lumpsum,380000.00,Maharashtra,Verified
TXN000618,INV01707,120503,2020-10-19,SIP,20000.00,Uttar Pradesh,Verified
TXN000619,INV01707,120841,2022-06-08,SIP,9000.00,Uttar Pradesh,Verified
TXN000620,INV01707,120503,2020-12-22,SIP,7500.00,Gujarat,Verified
TXN000621,INV01707,120503,2024-04-09,Lumpsum,325000.00,Uttar Pradesh,Verified
TXN000622,INV01707,118632,2022-05-20,Redemption,262000.00,Uttar Pradesh,Verified
TXN000623,INV01707,119551,2024-10-28,Redemption,265000.00,Kerala,Verified
TXN000624,INV01707,119092,2015-12-31,Lumpsum,420000.00,Karnataka,Verified
TXN000625,INV01708,125497,2016-01-06,SIP,16500.00,Gujarat,Verified
TXN000626,INV01709,120841,2026-04-30,SIP,8500.00,Uttar Pradesh,Verified
TXN000627,INV01709,120841,2017-12-26,Redemption,237000.00,Delhi,Verified
